2010-11-10T08:12:51+00:00 INFO (6): USER: admin; TYPE: Pages; ID: 1; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-02-19T18:43:35+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 98; FIELD/ACTION: is_hidden; VALUE: 0.
2011-02-19T18:43:37+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 99; FIELD/ACTION: is_hidden; VALUE: 0.
2011-02-19T18:43:40+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 100; FIELD/ACTION: is_hidden; VALUE: 0.
2011-02-19T18:43:55+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 101; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-02-19T18:44:16+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 97; FIELD/ACTION: is_trashed; VALUE: 1.
2011-02-19T18:44:20+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 98; FIELD/ACTION: is_trashed; VALUE: 1.
2011-02-19T18:44:24+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 99; FIELD/ACTION: is_trashed; VALUE: 1.
2011-02-19T18:44:29+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 100; FIELD/ACTION: is_trashed; VALUE: 1.
2011-02-19T18:44:34+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 102; FIELD/ACTION: is_trashed; VALUE: 1.
2011-02-19T18:45:17+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 103; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-02-19T18:46:16+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 104; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-02-19T18:46:58+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 105; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-02-19T18:47:45+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 106; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-07-16T15:35:55+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 82; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-07-16T15:36:05+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 82; FIELD/ACTION: is_hidden; VALUE: 1.
2011-07-16T15:36:54+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 107; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-07-16T15:37:28+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 108; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-07-16T15:38:07+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 109; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-07-16T15:38:36+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 82; FIELD/ACTION: is_hidden; VALUE: 0.
2011-07-16T15:48:55+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 82; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-07-16T15:48:59+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 82; FIELD/ACTION: is_featured; VALUE: 1.
2011-07-16T20:32:01+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 109; FIELD/ACTION: is_hidden; VALUE: 1.
2011-07-17T12:47:26+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 109; FIELD/ACTION: is_trashed; VALUE: 1.
2011-07-17T12:48:08+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 110; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-08-18T00:32:58+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 83; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-08-18T00:37:11+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 111; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-08-18T00:37:45+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 112; FIELD/ACTION: [UPDATE]; VALUE: 1.
2011-08-18T00:38:20+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 83; FIELD/ACTION: is_featured; VALUE: 1.
2011-08-18T00:38:48+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 58; FIELD/ACTION: is_featured; VALUE: 0.
2012-01-14T23:53:38+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 84; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-14T23:53:49+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 81; FIELD/ACTION: is_featured; VALUE: 0.
2012-01-14T23:53:50+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 81; FIELD/ACTION: is_featured; VALUE: 1.
2012-01-14T23:54:25+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 84; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-14T23:55:18+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 113; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-14T23:56:03+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 114; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-14T23:56:42+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 115; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-14T23:58:13+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 116; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-14T23:58:28+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 84; FIELD/ACTION: is_featured; VALUE: 1.
2012-01-14T23:58:30+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 81; FIELD/ACTION: is_featured; VALUE: 0.
2012-01-14T23:59:08+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 84; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-14T23:59:28+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 83; FIELD/ACTION: is_featured; VALUE: 0.
2012-01-15T00:39:11+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 84; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-16T21:20:47+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 117; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-16T21:21:25+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 118; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-01-16T21:21:29+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 112; FIELD/ACTION: is_hidden; VALUE: 1.
2012-01-16T21:21:31+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 111; FIELD/ACTION: is_hidden; VALUE: 1.
2012-01-16T21:24:48+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 83; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T19:55:09+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 85; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T19:56:40+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 119; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:02:22+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 60; FIELD/ACTION: is_hidden; VALUE: 1.
2012-11-14T20:12:35+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 86; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:12:53+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 86; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:13:01+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 86; FIELD/ACTION: is_featured; VALUE: 1.
2012-11-14T20:13:44+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 120; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:14:11+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 120; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:16:30+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 121; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:17:47+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 122; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:19:19+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 59; FIELD/ACTION: is_hidden; VALUE: 1.
2012-11-14T20:19:59+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 86; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:20:21+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 86; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:22:28+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 123; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:24:43+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 124; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:25:09+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 124; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T20:27:01+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 123; FIELD/ACTION: is_trashed; VALUE: 1.
2012-11-14T20:27:26+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 125; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-11-14T21:32:33+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 86; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-12-18T23:59:12+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 67; FIELD/ACTION: is_featured; VALUE: 0.
2012-12-18T23:59:25+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 67; FIELD/ACTION: is_featured; VALUE: 1.
2012-12-18T23:59:28+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 84; FIELD/ACTION: is_featured; VALUE: 0.
2012-12-19T00:01:16+00:00 INFO (6): USER: admin; TYPE: Pages; ID: 2; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-12-19T00:01:33+00:00 INFO (6): USER: admin; TYPE: Pages; ID: 2; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-12-30T23:31:24+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 87; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-12-30T23:32:16+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 126; FIELD/ACTION: [UPDATE]; VALUE: 1.
2012-12-30T23:32:31+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 87; FIELD/ACTION: is_featured; VALUE: 1.
2012-12-30T23:33:26+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 126; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-01-09T00:16:19+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 87; FIELD/ACTION: is_featured; VALUE: 0.
2013-01-14T19:45:33+00:00 INFO (6): USER: admin; TYPE: Pages; ID: 2; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-01-22T21:32:54+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 83; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-01-22T21:33:53+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 83; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T17:47:21+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T17:47:39+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-06T17:47:56+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 64; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-06T17:49:19+00:00 INFO (6): USER: admin; TYPE: Pages; ID: 2; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T17:49:30+00:00 INFO (6): USER: admin; TYPE: Pages; ID: 1; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T17:51:19+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 127; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T17:52:00+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 128; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T17:55:03+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 0.
2013-02-06T17:59:47+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T18:02:42+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T18:07:29+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T18:15:15+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-06T19:10:40+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:16:06+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:16:27+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:16:44+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:24:18+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:30:04+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 129; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:30:30+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 129; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-06T19:46:50+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:48:19+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T19:48:28+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 0.
2013-02-06T19:49:11+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T21:22:40+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-06T22:16:11+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-06T22:16:14+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 87; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-06T22:16:27+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 57; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-06T22:16:37+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 72; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-06T22:16:42+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 76; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-07T20:21:16+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-07T20:22:01+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-07T20:22:09+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 0.
2013-02-07T20:24:15+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-07T20:25:09+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-07T20:25:26+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-07T20:25:40+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-07T20:26:26+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-11T17:28:31+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_hidden; VALUE: 0.
2013-02-11T17:29:02+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 127; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-11T17:29:07+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 128; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-11T17:34:14+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:34:46+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:43:11+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 131; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:43:23+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 130; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-11T17:43:28+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 131; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-11T17:43:54+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 132; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:44:19+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 133; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:44:23+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 134; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:44:40+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 133; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-11T17:44:59+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 132; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-11T17:45:29+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 135; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:45:56+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 136; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:46:32+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 137; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:46:41+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 137; FIELD/ACTION: is_hidden; VALUE: 1.
2013-02-11T17:46:54+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 137; FIELD/ACTION: is_hidden; VALUE: 0.
2013-02-11T17:47:10+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 137; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T17:50:26+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 137; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T20:29:57+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 88; FIELD/ACTION: is_trashed; VALUE: 1.
2013-02-11T20:30:52+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 89; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T20:31:44+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 138; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T20:32:13+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 139; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T20:32:37+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 140; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T20:33:02+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 141; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T20:33:17+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 89; FIELD/ACTION: is_featured; VALUE: 1.
2013-02-11T20:33:58+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 138; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T20:38:41+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 89; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-02-11T21:36:38+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 67; FIELD/ACTION: is_featured; VALUE: 0.
2013-02-13T21:28:49+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 89; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-03-03T23:19:07+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 85; FIELD/ACTION: is_hidden; VALUE: 1.
2013-03-03T23:19:13+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 78; FIELD/ACTION: is_hidden; VALUE: 1.
2013-03-03T23:19:18+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 65; FIELD/ACTION: is_hidden; VALUE: 1.
2013-03-03T23:23:44+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 90; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-03-03T23:24:36+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 142; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-03-03T23:25:29+00:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 143; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-03-03T23:26:06+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 90; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-03-03T23:27:23+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 83; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-03-03T23:28:07+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 90; FIELD/ACTION: is_featured; VALUE: 1.
2013-03-03T23:28:24+00:00 INFO (6): USER: admin; TYPE: Projects; ID: 86; FIELD/ACTION: is_featured; VALUE: 0.
2013-05-14T22:02:40+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T22:02:51+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T22:03:00+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: is_hidden; VALUE: 1.
2013-05-14T22:03:08+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: is_hidden; VALUE: 0.
2013-05-14T22:03:31+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: is_featured; VALUE: 1.
2013-05-14T22:03:51+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 82; FIELD/ACTION: is_featured; VALUE: 0.
2013-05-14T22:20:08+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: is_hidden; VALUE: 1.
2013-05-14T22:47:07+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 144; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T22:47:22+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: is_hidden; VALUE: 0.
2013-05-14T22:52:23+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 145; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T22:52:51+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 145; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T22:53:57+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 146; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T22:59:30+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 147; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T22:59:45+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 147; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:00:54+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 147; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:00:55+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 147; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:01:36+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 145; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:01:39+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 146; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:02:02+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 148; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:02:08+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 148; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:02:11+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 144; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:02:41+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 149; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:03:07+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 150; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:03:32+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 151; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:04:17+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 152; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:04:54+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 149; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:05:19+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 152; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:06:32+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 149; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:06:34+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 149; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:06:37+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 150; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:06:40+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 151; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:06:43+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 152; FIELD/ACTION: is_trashed; VALUE: 1.
2013-05-14T23:13:12+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 153; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:13:45+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 154; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:14:25+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 155; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-14T23:15:39+01:00 INFO (6): USER: admin; TYPE: ProjectImages; ID: 156; FIELD/ACTION: [UPDATE]; VALUE: 1.
2013-05-15T23:52:08+01:00 INFO (6): USER: admin; TYPE: Projects; ID: 91; FIELD/ACTION: [UPDATE]; VALUE: 1.
